,DB12582,1437,-1,编号,数字部分,新编号
718,DB01919,10501,1,246,01919,246
719,DB01919,398,1,246,01919,246
720,DB01919,27306,1,246,01919,246
721,DB01919,3800,1,246,01919,246
722,DB01919,85352,1,246,01919,246
723,DB01919,4900,1,246,01919,246
724,DB01919,56475,1,246,01919,246
725,DB01919,55679,1,246,01919,246
726,DB01919,4843,1,246,01919,246
727,DB01919,9975,-1,246,01919,246
728,DB01919,7124,1,246,01919,246
729,DB01919,8817,1,246,01919,246
730,DB01919,11240,1,246,01919,246
731,DB01919,23596,-1,246,01919,246
732,DB01919,1136,1,246,01919,246
733,DB01919,9518,1,246,01919,246
734,DB01919,50649,1,246,01919,246
735,DB01919,9672,1,246,01919,246
736,DB01919,7128,1,246,01919,246
737,DB01919,3885,1,246,01919,246
738,DB01919,6004,1,246,01919,246
739,DB01919,57338,1,246,01919,246
740,DB01919,7262,1,246,01919,246
741,DB01919,3394,1,246,01919,246
742,DB01919,4599,1,246,01919,246
743,DB01919,10154,-1,246,01919,246
744,DB01919,11037,1,246,01919,246
745,DB01919,27128,1,246,01919,246
746,DB01919,5075,1,246,01919,246
747,DB01919,10144,-1,246,01919,246
748,DB01919,2822,-1,246,01919,246
749,DB01919,10846,-1,246,01919,246
750,DB01919,52,-1,246,01919,246
751,DB01919,10325,-1,246,01919,246
752,DB01919,79047,-1,246,01919,246
753,DB01919,29890,-1,246,01919,246
754,DB01919,22986,-1,246,01919,246
755,DB01919,6666,-1,246,01919,246
756,DB01919,23764,1,246,01919,246
757,DB01919,9436,1,246,01919,246
758,DB01919,6819,-1,246,01919,246
759,DB01919,9968,-1,246,01919,246
760,DB01919,6915,1,246,01919,246
761,DB01919,2153,-1,246,01919,246
762,DB01919,79632,1,246,01919,246
763,DB01919,23303,-1,246,01919,246
764,DB01919,90865,1,246,01919,246
765,DB01919,116496,1,246,01919,246
766,DB01919,868,-1,246,01919,246
767,DB01919,4856,1,246,01919,246
768,DB01919,23091,-1,246,01919,246
769,DB01919,575,1,246,01919,246
770,DB01919,11248,1,246,01919,246
771,DB01919,3757,1,246,01919,246
772,DB01919,4804,1,246,01919,246
773,DB01919,79861,1,246,01919,246
774,DB01919,1116,1,246,01919,246
775,DB01919,7498,1,246,01919,246
776,DB01919,125893,1,246,01919,246
777,DB01919,5329,1,246,01919,246
778,DB01919,79810,-1,246,01919,246
779,DB01919,1400,1,246,01919,246
780,DB01919,9586,1,246,01919,246
781,DB01919,55384,1,246,01919,246
782,DB01919,25876,-1,246,01919,246
783,DB01919,8534,1,246,01919,246
784,DB01919,768,-1,246,01919,246
785,DB01919,79924,1,246,01919,246
786,DB01919,4703,-1,246,01919,246
787,DB01919,55026,1,246,01919,246
788,DB01919,10761,1,246,01919,246
789,DB01919,4277,1,246,01919,246
790,DB01919,84253,-1,246,01919,246
791,DB01919,25818,-1,246,01919,246
792,DB01919,10637,-1,246,01919,246
793,DB01919,8651,1,246,01919,246
794,DB01919,8739,1,246,01919,246
795,DB01919,55269,-1,246,01919,246
796,DB01919,10017,1,246,01919,246
797,DB01919,54556,-1,246,01919,246
798,DB01919,570,-1,246,01919,246
799,DB01919,6563,1,246,01919,246
800,DB01919,5947,1,246,01919,246
801,DB01919,10561,1,246,01919,246
802,DB01919,51087,1,246,01919,246
803,DB01919,23645,1,246,01919,246
804,DB01919,10105,1,246,01919,246
805,DB01919,7035,-1,246,01919,246
806,DB01919,5790,-1,246,01919,246
807,DB01919,2534,1,246,01919,246
808,DB01919,4496,1,246,01919,246
809,DB01919,2914,1,246,01919,246
810,DB01919,445,1,246,01919,246
811,DB01919,11178,1,246,01919,246
812,DB01919,81543,1,246,01919,246
813,DB01919,2700,1,246,01919,246
814,DB01919,1600,1,246,01919,246
815,DB01919,55217,-1,246,01919,246
816,DB01919,1031,-1,246,01919,246
817,DB01919,55138,1,246,01919,246
818,DB01919,4329,-1,246,01919,246
819,DB01919,820,-1,246,01919,246
820,DB01919,23143,-1,246,01919,246
821,DB01919,22902,-1,246,01919,246
822,DB01919,55275,-1,246,01919,246
823,DB01919,4850,-1,246,01919,246
824,DB01919,1152,1,246,01919,246
825,DB01919,55668,-1,246,01919,246
826,DB01919,7290,-1,246,01919,246
827,DB01919,5881,1,246,01919,246
828,DB01919,6648,1,246,01919,246
829,DB01919,64924,-1,246,01919,246
830,DB01919,10125,1,246,01919,246
831,DB01919,1369,-1,246,01919,246
832,DB01919,9308,1,246,01919,246
833,DB01919,3709,-1,246,01919,246
834,DB01919,10736,1,246,01919,246
835,DB01919,1961,1,246,01919,246
836,DB01919,6691,1,246,01919,246
837,DB01919,79633,-1,246,01919,246
838,DB01919,7138,1,246,01919,246
839,DB01919,6581,-1,246,01919,246
840,DB01919,79132,1,246,01919,246
841,DB01919,79849,-1,246,01919,246
842,DB01919,64682,-1,246,01919,246
843,DB01919,27241,-1,246,01919,246
844,DB01919,306,1,246,01919,246
845,DB01919,56287,1,246,01919,246
846,DB01919,23229,-1,246,01919,246
847,DB01919,7277,1,246,01919,246
848,DB01919,1438,1,246,01919,246
849,DB01919,3575,1,246,01919,246
850,DB01919,65055,1,246,01919,246
851,DB01919,9455,1,246,01919,246
852,DB01919,9638,1,246,01919,246
853,DB01919,22863,-1,246,01919,246
854,DB01919,3181,-1,246,01919,246
855,DB01919,79817,1,246,01919,246
856,DB01919,79858,-1,246,01919,246
857,DB01919,54471,1,246,01919,246
858,DB01919,55089,1,246,01919,246
859,DB01919,6419,-1,246,01919,246
860,DB01919,6496,1,246,01919,246
861,DB01919,5324,1,246,01919,246
862,DB01919,1573,1,246,01919,246
863,DB01919,57553,-1,246,01919,246
864,DB01919,55359,1,246,01919,246
865,DB01919,5019,1,246,01919,246
866,DB01919,58473,1,246,01919,246
867,DB01919,79048,-1,246,01919,246
868,DB01919,3589,1,246,01919,246
869,DB01919,55037,-1,246,01919,246
870,DB01919,81602,-1,246,01919,246
871,DB01919,1534,1,246,01919,246
872,DB01919,55753,1,246,01919,246
873,DB01919,57823,1,246,01919,246
874,DB01919,79968,-1,246,01919,246
875,DB01919,23137,-1,246,01919,246
876,DB01919,7409,1,246,01919,246
877,DB01919,5806,1,246,01919,246
878,DB01919,25976,1,246,01919,246
879,DB01919,27122,1,246,01919,246
880,DB01919,8623,1,246,01919,246
881,DB01919,113146,1,246,01919,246
882,DB01919,3099,1,246,01919,246
883,DB01919,1592,1,246,01919,246
884,DB01919,901,-1,246,01919,246
885,DB01919,4935,1,246,01919,246
886,DB01919,55450,-1,246,01919,246
887,DB01919,10518,1,246,01919,246
888,DB01919,2920,1,246,01919,246
889,DB01919,50805,1,246,01919,246
890,DB01919,4477,-1,246,01919,246
891,DB01919,2147,-1,246,01919,246
892,DB01919,89874,-1,246,01919,246
893,DB01919,10316,1,246,01919,246
894,DB01919,6049,-1,246,01919,246
895,DB01919,6103,-1,246,01919,246
896,DB01919,5600,1,246,01919,246
897,DB01919,54855,1,246,01919,246
898,DB01919,63971,-1,246,01919,246
899,DB01919,10912,1,246,01919,246
900,DB01919,79635,-1,246,01919,246
901,DB01919,4005,1,246,01919,246
902,DB01919,55635,-1,246,01919,246
903,DB01919,5408,1,246,01919,246
904,DB01919,23742,-1,246,01919,246
905,DB01919,9452,1,246,01919,246
906,DB01919,4076,-1,246,01919,246
907,DB01919,23081,-1,246,01919,246
908,DB01919,1109,-1,246,01919,246
909,DB01919,794,1,246,01919,246
910,DB01919,1084,-1,246,01919,246
911,DB01919,51286,1,246,01919,246
912,DB01919,22983,1,246,01919,246
913,DB01919,5730,1,246,01919,246
914,DB01919,54726,-1,246,01919,246
915,DB01919,3790,1,246,01919,246
916,DB01919,80896,1,246,01919,246
917,DB01919,64866,1,246,01919,246
918,DB01919,6197,-1,246,01919,246
919,DB01919,953,1,246,01919,246
920,DB01919,9568,1,246,01919,246
921,DB01919,23435,-1,246,01919,246
922,DB01919,64800,-1,246,01919,246
923,DB01919,8690,-1,246,01919,246
924,DB01919,3383,1,246,01919,246
925,DB01919,9423,1,246,01919,246
926,DB01919,116986,1,246,01919,246
927,DB01919,11226,1,246,01919,246
928,DB01919,2242,1,246,01919,246
929,DB01919,114625,-1,246,01919,246
930,DB01919,166614,-1,246,01919,246
931,DB01919,57596,1,246,01919,246
932,DB01919,8174,-1,246,01919,246
933,DB01919,5138,1,246,01919,246
934,DB01919,54491,1,246,01919,246
935,DB01919,23591,-1,246,01919,246
936,DB01919,114548,1,246,01919,246
937,DB01919,11013,1,246,01919,246
938,DB01919,3689,-1,246,01919,246
939,DB01919,11151,1,246,01919,246
940,DB01919,8924,-1,246,01919,246
941,DB01919,10580,1,246,01919,246
942,DB01919,23302,1,246,01919,246
943,DB01919,2150,1,246,01919,246
944,DB01919,7130,1,246,01919,246
945,DB01919,1285,-1,246,01919,246
946,DB01919,269,1,246,01919,246
947,DB01919,6310,-1,246,01919,246
948,DB01919,2218,-1,246,01919,246
949,DB01919,5414,1,246,01919,246
950,DB01919,55803,1,246,01919,246
951,DB01919,312,-1,246,01919,246
952,DB01919,55509,1,246,01919,246
953,DB01919,946,-1,246,01919,246
954,DB01919,26057,-1,246,01919,246
955,DB01919,79413,1,246,01919,246
956,DB01919,27237,1,246,01919,246
957,DB01919,11199,1,246,01919,246
958,DB01919,8631,1,246,01919,246
959,DB01919,79664,-1,246,01919,246
960,DB01919,4552,-1,246,01919,246
961,DB01919,3576,1,246,01919,246
962,DB01919,374286,-1,246,01919,246
963,DB01919,53820,1,246,01919,246
964,DB01919,4858,1,246,01919,246
965,DB01919,887,1,246,01919,246
966,DB01919,8490,-1,246,01919,246
967,DB01919,283131,-1,246,01919,246
968,DB01919,330,1,246,01919,246
969,DB01919,8334,-1,246,01919,246
970,DB01919,905,-1,246,01919,246
971,DB01919,5796,-1,246,01919,246
972,DB01919,185,-1,246,01919,246
973,DB01919,6622,1,246,01919,246
974,DB01919,4494,1,246,01919,246
975,DB01919,51409,-1,246,01919,246
976,DB01919,116372,1,246,01919,246
977,DB01919,3111,1,246,01919,246
978,DB01919,55454,1,246,01919,246
979,DB01919,10767,-1,246,01919,246
980,DB01919,4493,1,246,01919,246
981,DB01919,4938,1,246,01919,246
982,DB01919,79618,-1,246,01919,246
983,DB01919,10516,1,246,01919,246
984,DB01919,79170,-1,246,01919,246
985,DB01919,84034,1,246,01919,246
986,DB01919,9379,1,246,01919,246
987,DB01919,1428,1,246,01919,246
988,DB01919,56271,1,246,01919,246
989,DB01919,7402,-1,246,01919,246
990,DB01919,54472,-1,246,01919,246
991,DB01919,23332,-1,246,01919,246
992,DB01919,23114,1,246,01919,246
993,DB01919,2274,1,246,01919,246
994,DB01919,10903,-1,246,01919,246
995,DB01919,54626,1,246,01919,246
996,DB01919,25780,-1,246,01919,246
997,DB01919,6515,-1,246,01919,246
998,DB01919,163486,-1,246,01919,246
999,DB01919,8398,-1,246,01919,246
1000,DB01919,29965,1,246,01919,246
1001,DB01919,1307,1,246,01919,246
1002,DB01919,958,1,246,01919,246
1003,DB01919,7216,1,246,01919,246
1004,DB01919,1174,1,246,01919,246
1005,DB01919,23067,-1,246,01919,246
1006,DB01919,2571,1,246,01919,246
1007,DB01919,1466,1,246,01919,246
1008,DB01919,8938,1,246,01919,246
1009,DB01919,5101,-1,246,01919,246
1010,DB01919,4640,-1,246,01919,246
1011,DB01919,4939,1,246,01919,246
1012,DB01919,3236,1,246,01919,246
1013,DB01919,596,-1,246,01919,246
1014,DB01919,8705,-1,246,01919,246
1015,DB01919,3581,1,246,01919,246
1016,DB01919,23408,-1,246,01919,246
1017,DB01919,863,1,246,01919,246
1018,DB01919,2199,1,246,01919,246
1019,DB01919,23365,-1,246,01919,246
1020,DB01919,53822,1,246,01919,246
1021,DB01919,56946,-1,246,01919,246
1022,DB01919,10612,-1,246,01919,246
1023,DB01919,3679,1,246,01919,246
1024,DB01919,311,-1,246,01919,246
1025,DB01919,29789,1,246,01919,246
1026,DB01919,8091,1,246,01919,246
1027,DB01919,2646,-1,246,01919,246
1028,DB01919,2165,-1,246,01919,246
1029,DB01919,6279,1,246,01919,246
1030,DB01919,3880,1,246,01919,246
1031,DB01919,9242,-1,246,01919,246
1032,DB01919,58504,1,246,01919,246
1033,DB01919,51330,1,246,01919,246
1034,DB01919,894,1,246,01919,246
1035,DB01919,6548,-1,246,01919,246
1036,DB01919,221,-1,246,01919,246
1037,DB01919,1298,1,246,01919,246
1038,DB01919,3783,1,246,01919,246
1039,DB01919,2615,1,246,01919,246
1040,DB01919,50512,1,246,01919,246
1041,DB01919,57214,1,246,01919,246
1042,DB01919,1907,1,246,01919,246
1043,DB01919,51195,-1,246,01919,246
1044,DB01919,4312,1,246,01919,246
1045,DB01919,4319,1,246,01919,246
1046,DB01919,5144,-1,246,01919,246
1047,DB01919,5739,1,246,01919,246
1048,DB01919,7957,-1,246,01919,246
1049,DB01919,81553,1,246,01919,246
1050,DB01919,11009,1,246,01919,246
1051,DB01919,30850,1,246,01919,246
1052,DB01919,5322,-1,246,01919,246
1053,DB01919,55117,1,246,01919,246
1054,DB01919,51480,1,246,01919,246
1055,DB01919,54875,-1,246,01919,246
1056,DB01919,655,1,246,01919,246
1057,DB01919,7074,1,246,01919,246
1058,DB01919,23338,-1,246,01919,246
1059,DB01919,9118,1,246,01919,246
1060,DB01919,7054,-1,246,01919,246
1061,DB01919,5865,1,246,01919,246
1062,DB01919,6273,1,246,01919,246
1063,DB01919,23261,1,246,01919,246
1064,DB01919,284266,1,246,01919,246
1065,DB01919,83734,-1,246,01919,246
1066,DB01919,22797,-1,246,01919,246
1067,DB01919,23269,1,246,01919,246
1068,DB01919,5465,-1,246,01919,246
1069,DB01919,7070,1,246,01919,246
1070,DB01919,7710,-1,246,01919,246
1071,DB01919,9575,-1,246,01919,246
1072,DB01919,80127,-1,246,01919,246
1073,DB01919,339287,-1,246,01919,246
1074,DB01919,889,-1,246,01919,246
1075,DB01919,55278,-1,246,01919,246
1076,DB01919,2357,1,246,01919,246
1077,DB01919,3213,-1,246,01919,246
1078,DB01919,4880,1,246,01919,246
1079,DB01919,547,1,246,01919,246
1080,DB01919,79969,-1,246,01919,246
1081,DB01919,10360,1,246,01919,246
1082,DB01919,28231,1,246,01919,246
1083,DB01919,6257,-1,246,01919,246
1084,DB01919,2155,-1,246,01919,246
1085,DB01919,27316,-1,246,01919,246
1086,DB01919,11095,1,246,01919,246
1087,DB01919,54676,-1,246,01919,246
1088,DB01919,25837,1,246,01919,246
1089,DB01919,79634,-1,246,01919,246
1090,DB01919,50840,-1,246,01919,246
1091,DB01919,1394,1,246,01919,246
1092,DB01919,79668,1,246,01919,246
1093,DB01919,4524,-1,246,01919,246
1094,DB01919,63976,1,246,01919,246
1095,DB00264,3552,1,32,00264,32
1096,DB00264,4318,-1,32,00264,32
1097,DB00264,1889,-1,32,00264,32
1098,DB00264,5743,-1,32,00264,32
1099,DB00264,5743,-1,32,00264,32
1100,DB09099,6751,1,350,09099,350
1101,DB09099,6752,1,350,09099,350
1102,DB09099,6754,1,350,09099,350
1103,DB09099,6755,1,350,09099,350
1104,DB00489,12,1,81,00489,81
1105,DB00489,79153,-1,81,00489,81
1106,DB00489,440,-1,81,00489,81
1107,DB00489,6515,1,81,00489,81
1108,DB00489,8431,-1,81,00489,81
1109,DB00489,83729,-1,81,00489,81
1110,DB00489,55062,1,81,00489,81
1111,DB00489,26471,1,81,00489,81
1112,DB00489,64838,1,81,00489,81
1113,DB00489,427,1,81,00489,81
1114,DB00489,79153,-1,81,00489,81
1115,DB00489,5264,1,81,00489,81
1116,DB02546,79570,-1,254,02546,254
1117,DB02546,108,-1,254,02546,254
1118,DB02546,10739,-1,254,02546,254
1119,DB02546,113146,-1,254,02546,254
1120,DB02546,3964,1,254,02546,254
1121,DB02546,3815,1,254,02546,254
1122,DB02546,214,1,254,02546,254
1123,DB02546,4205,-1,254,02546,254
1124,DB02546,51765,1,254,02546,254
1125,DB02546,10391,-1,254,02546,254
1126,DB02546,2170,-1,254,02546,254
1127,DB02546,55766,1,254,02546,254
1128,DB02546,9555,-1,254,02546,254
1129,DB02546,9521,1,254,02546,254
1130,DB02546,29922,1,254,02546,254
1131,DB02546,79366,1,254,02546,254
1132,DB02546,64344,-1,254,02546,254
1133,DB02546,6714,1,254,02546,254
1134,DB02546,577,-1,254,02546,254
1135,DB02546,6819,1,254,02546,254
1136,DB02546,5914,1,254,02546,254
1137,DB02546,26097,-1,254,02546,254
1138,DB02546,8028,1,254,02546,254
1139,DB02546,2791,1,254,02546,254
1140,DB02546,10401,-1,254,02546,254
1141,DB02546,22794,-1,254,02546,254
1142,DB02546,1909,1,254,02546,254
1143,DB02546,11103,1,254,02546,254
1144,DB02546,9100,-1,254,02546,254
1145,DB02546,9887,-1,254,02546,254
1146,DB02546,4067,1,254,02546,254
1147,DB02546,23598,-1,254,02546,254
1148,DB02546,60496,-1,254,02546,254
1149,DB02546,54665,-1,254,02546,254
1150,DB02546,7223,1,254,02546,254
1151,DB02546,6285,1,254,02546,254
1152,DB02546,7804,-1,254,02546,254
1153,DB02546,4741,1,254,02546,254
1154,DB02546,3385,1,254,02546,254
1155,DB02546,841,1,254,02546,254
1156,DB02546,55105,1,254,02546,254
1157,DB02546,2202,1,254,02546,254
1158,DB02546,26099,-1,254,02546,254
1159,DB02546,5983,1,254,02546,254
1160,DB02546,2674,1,254,02546,254
1161,DB02546,9732,1,254,02546,254
1162,DB02546,55233,-1,254,02546,254
1163,DB02546,23157,1,254,02546,254
1164,DB02546,54491,1,254,02546,254
1165,DB02546,79923,-1,254,02546,254
1166,DB02546,64411,-1,254,02546,254
1167,DB02546,659,-1,254,02546,254
1168,DB02546,414,-1,254,02546,254
1169,DB02546,7067,-1,254,02546,254
1170,DB02546,8334,-1,254,02546,254
1171,DB02546,6229,1,254,02546,254
1172,DB02546,5683,1,254,02546,254
1173,DB02546,50999,1,254,02546,254
1174,DB02546,28971,1,254,02546,254
1175,DB02546,55686,1,254,02546,254
1176,DB02546,5728,-1,254,02546,254
1177,DB02546,6632,1,254,02546,254
1178,DB02546,64762,-1,254,02546,254
1179,DB02546,55966,1,254,02546,254
1180,DB02546,55081,1,254,02546,254
1181,DB02546,4023,-1,254,02546,254
1182,DB02546,65010,-1,254,02546,254
1183,DB02546,5458,-1,254,02546,254
1184,DB02546,55329,1,254,02546,254
1185,DB02546,4128,1,254,02546,254
1186,DB02546,80164,-1,254,02546,254
1187,DB02546,3791,1,254,02546,254
1188,DB02546,9584,-1,254,02546,254
1189,DB02546,5799,-1,254,02546,254
1190,DB02546,4345,-1,254,02546,254
1191,DB02546,687,1,254,02546,254
1192,DB02546,57228,-1,254,02546,254
1193,DB02546,26207,-1,254,02546,254
1194,DB02546,57037,1,254,02546,254
1195,DB02546,10567,-1,254,02546,254
1196,DB02546,11335,1,254,02546,254
1197,DB02546,10146,-1,254,02546,254
1198,DB02546,51741,1,254,02546,254
1199,DB02546,23471,1,254,02546,254
1200,DB02546,51339,1,254,02546,254
1201,DB02546,1646,1,254,02546,254
1202,DB02546,6464,1,254,02546,254
1203,DB02546,11046,-1,254,02546,254
1204,DB02546,79149,1,254,02546,254
1205,DB02546,11011,-1,254,02546,254
1206,DB02546,1108,-1,254,02546,254
1207,DB02546,100129482,1,254,02546,254
1208,DB02546,8743,1,254,02546,254
1209,DB02546,6364,-1,254,02546,254
1210,DB02546,26047,-1,254,02546,254
1211,DB02546,6867,1,254,02546,254
1212,DB02546,57821,1,254,02546,254
1213,DB02546,4116,1,254,02546,254
1214,DB02546,25865,1,254,02546,254
1215,DB02546,26002,-1,254,02546,254
1216,DB02546,4155,-1,254,02546,254
1217,DB02546,5635,-1,254,02546,254
1218,DB02546,64798,1,254,02546,254
1219,DB02546,6249,-1,254,02546,254
1220,DB02546,23564,-1,254,02546,254
1221,DB02546,8520,1,254,02546,254
1222,DB02546,7101,-1,254,02546,254
1223,DB02546,54596,1,254,02546,254
1224,DB02546,1778,-1,254,02546,254
1225,DB02546,9570,1,254,02546,254
1226,DB02546,9946,1,254,02546,254
1227,DB02546,55640,1,254,02546,254
1228,DB02546,9861,-1,254,02546,254
1229,DB02546,56986,1,254,02546,254
1230,DB02546,57551,-1,254,02546,254
1231,DB02546,4036,-1,254,02546,254
1232,DB02546,388,1,254,02546,254
1233,DB02546,54468,1,254,02546,254
1234,DB02546,6936,1,254,02546,254
1235,DB02546,6591,1,254,02546,254
1236,DB02546,3176,1,254,02546,254
1237,DB02546,2487,-1,254,02546,254
1238,DB02546,11178,-1,254,02546,254
1239,DB02546,3108,1,254,02546,254
1240,DB02546,163131,-1,254,02546,254
1241,DB02546,1462,1,254,02546,254
1242,DB02546,6662,1,254,02546,254
1243,DB02546,8382,1,254,02546,254
1244,DB02546,51575,1,254,02546,254
1245,DB02546,7137,1,254,02546,254
1246,DB02546,4038,1,254,02546,254
1247,DB02546,5194,1,254,02546,254
1248,DB02546,26872,1,254,02546,254
1249,DB02546,6281,1,254,02546,254
1250,DB02546,54777,1,254,02546,254
1251,DB02546,27336,-1,254,02546,254
1252,DB02546,673,1,254,02546,254
1253,DB02546,23764,-1,254,02546,254
1254,DB02546,7761,1,254,02546,254
1255,DB02546,23108,-1,254,02546,254
1256,DB02546,7280,-1,254,02546,254
1257,DB02546,5340,-1,254,02546,254
1258,DB02546,9760,1,254,02546,254
1259,DB02546,1660,-1,254,02546,254
1260,DB02546,2561,1,254,02546,254
1261,DB02546,7771,1,254,02546,254
1262,DB02546,84298,1,254,02546,254
1263,DB02546,57348,-1,254,02546,254
1264,DB02546,79833,1,254,02546,254
1265,DB02546,55109,-1,254,02546,254
1266,DB02546,9771,1,254,02546,254
1267,DB02546,22854,-1,254,02546,254
1268,DB02546,8195,1,254,02546,254
1269,DB02546,4092,-1,254,02546,254
1270,DB02546,6293,-1,254,02546,254
1271,DB02546,22999,1,254,02546,254
1272,DB02546,23705,1,254,02546,254
1273,DB02546,1293,1,254,02546,254
1274,DB02546,11178,-1,254,02546,254
1275,DB02546,2254,-1,254,02546,254
1276,DB02546,25957,-1,254,02546,254
1277,DB02546,9255,-1,254,02546,254
1278,DB02546,8718,-1,254,02546,254
1279,DB02546,11010,1,254,02546,254
1280,DB02546,9261,-1,254,02546,254
1281,DB02546,79780,1,254,02546,254
1282,DB02546,9480,-1,254,02546,254
1283,DB02546,23015,-1,254,02546,254
1284,DB02546,158471,-1,254,02546,254
1285,DB02546,26205,-1,254,02546,254
1286,DB02546,64421,1,254,02546,254
1287,DB02546,64388,-1,254,02546,254
1288,DB02546,1958,1,254,02546,254
1289,DB02546,3617,1,254,02546,254
1290,DB02546,27022,1,254,02546,254
1291,DB02546,26053,-1,254,02546,254
1292,DB02546,6323,1,254,02546,254
1293,DB02546,7013,-1,254,02546,254
1294,DB02546,3958,1,254,02546,254
1295,DB02546,4739,-1,254,02546,254
1296,DB02546,3326,-1,254,02546,254
1297,DB02546,2571,1,254,02546,254
1298,DB02546,23636,-1,254,02546,254
1299,DB02546,9122,1,254,02546,254
1300,DB02546,9452,1,254,02546,254
1301,DB02546,5366,1,254,02546,254
1302,DB02546,432,-1,254,02546,254
1303,DB02546,8476,-1,254,02546,254
1304,DB02546,1390,1,254,02546,254
1305,DB02546,79986,1,254,02546,254
1306,DB02546,8644,-1,254,02546,254
1307,DB02546,5649,1,254,02546,254
1308,DB02546,1915,1,254,02546,254
1309,DB02546,56946,1,254,02546,254
1310,DB02546,3556,1,254,02546,254
1311,DB02546,89797,-1,254,02546,254
1312,DB02546,7368,1,254,02546,254
1313,DB02546,5214,1,254,02546,254
1314,DB02546,54819,-1,254,02546,254
1315,DB02546,23284,-1,254,02546,254
1316,DB02546,23394,-1,254,02546,254
1317,DB02546,5770,1,254,02546,254
1318,DB02546,30844,1,254,02546,254
1319,DB02546,6584,-1,254,02546,254
1320,DB02546,63923,1,254,02546,254
1321,DB02546,80763,1,254,02546,254
1322,DB02546,9723,1,254,02546,254
1323,DB02546,6095,-1,254,02546,254
1324,DB02546,10766,-1,254,02546,254
1325,DB02546,2355,-1,254,02546,254
1326,DB02546,6664,-1,254,02546,254
